0.296	0.00188878
0.297	0.00190691
0.298	0.00192516
0.299	0.00194351
0.3	0.00196197
0.301	0.00198054
0.302	0.00199922
0.303	0.00201801
0.304	0.00203691
0.305	0.00205592
0.306	0.00207504
0.307	0.00209428
0.308	0.00211362
0.309	0.00213308
0.31	0.00215265
0.311	0.00217233
0.312	0.00219213
0.313	0.00221204
0.314	0.00223206
0.314999	0.00225219
0.315999	0.00227244
0.316999	0.0022928
0.317999	0.00231327
0.318999	0.00233386
0.319999	0.00235457
0.320999	0.00237539
0.321999	0.00239632
0.322999	0.00241737
0.323999	0.00243853
0.324999	0.00245981
0.325999	0.0024812
0.326999	0.00250271
0.327999	0.00252434
0.328999	0.00254608
0.329999	0.00256795
0.330999	0.00258992
0.331999	0.00261202
0.332999	0.00263423
0.333999	0.00265656
0.334999	0.002679
0.335999	0.00270157
0.336999	0.00272425
0.337999	0.00274705
0.338999	0.00276997
0.339999	0.00279301
0.340999	0.00281617
0.341999	0.00283945
0.342999	0.00286284
0.343999	0.00288636
0.344999	0.00291
0.345999	0.00293375
0.346999	0.00295763
0.347999	0.00298163
0.348999	0.00300575
0.349999	0.00302999
0.350999	0.00305435
0.351999	0.00307883
0.352999	0.00310343
0.353999	0.00312816
0.354999	0.00315301
0.355999	0.00317798
0.356999	0.00320307
0.357999	0.00322828
0.358999	0.00325362
0.359999	0.00327908
0.360999	0.00330467
0.361999	0.00333037
0.362999	0.00335621
0.363999	0.00338216
0.364999	0.00340824
0.365999	0.00343444
0.366999	0.00346077
0.367999	0.00348722
0.368999	0.0035138
0.369999	0.0035405
0.370999	0.00356733
0.371999	0.00359429
0.372999	0.00362136
0.373999	0.00364857
0.374999	0.0036759
0.375999	0.00370336
0.376999	0.00373094
0.377999	0.00375865
0.378999	0.00378649
0.379999	0.00381445
0.380999	0.00384254
0.381999	0.00387076
0.382999	0.00389911
0.383999	0.00392758
0.384999	0.00395618
0.385999	0.00398491
0.386999	0.00401377
0.387999	0.00404276
0.388999	0.00407187
0.389999	0.00410112
0.390999	0.00413049
0.391998	0.00415999
0.392998	0.00418963
0.393998	0.00421939
0.394998	0.00424928
0.395998	0.0042793
0.396998	0.00430945
0.397998	0.00433974
0.398998	0.00437015
0.399998	0.00440069
0.400998	0.00443136
0.401998	0.00446217
0.402998	0.00449311
0.403998	0.00452417
0.404998	0.00455537
0.405998	0.0045867
0.406998	0.00461817
0.407998	0.00464976
0.408998	0.00468149
0.409998	0.00471335
0.410998	0.00474534
0.411998	0.00477747
0.412998	0.00480972
0.413998	0.00484211
0.414998	0.00487464
0.415998	0.0049073
0.416998	0.00494009
0.417998	0.00497301
0.418998	0.00500607
0.419998	0.00503927
0.420998	0.00507259
0.421998	0.00510605
0.422998	0.00513965
0.423998	0.00517338
0.424998	0.00520725
0.425998	0.00524125
0.426998	0.00527539
0.427998	0.00530966
0.428998	0.00534407
0.429998	0.00537861
0.430998	0.00541329
0.431998	0.0054481
0.432998	0.00548306
0.433998	0.00551814
0.434998	0.00555337
0.435998	0.00558873
0.436998	0.00562423
0.437998	0.00565986
0.438998	0.00569564
0.439998	0.00573155
0.440998	0.00576759
0.441998	0.00580378
0.442998	0.0058401
0.443998	0.00587656
0.444998	0.00591316
0.445998	0.00594989
0.446998	0.00598677
0.447998	0.00602378
0.448998	0.00606094
0.449998	0.00609823
0.450998	0.00613566
0.451998	0.00617323
0.452998	0.00621093
0.453998	0.00624878
0.454998	0.00628677
0.455998	0.0063249
0.456998	0.00636316
0.457998	0.00640157
0.458998	0.00644012
0.459998	0.0064788
0.460998	0.00651763
0.461998	0.0065566
0.462998	0.00659571
0.463998	0.00663496
0.464998	0.00667435
0.465998	0.00671388
0.466998	0.00675356
0.467998	0.00679337
0.468998	0.00683333
0.469997	0.00687342
0.470997	0.00691366
0.471997	0.00695405
0.472997	0.00699457
0.473997	0.00703523
0.474997	0.00707604
0.475997	0.00711699
0.476997	0.00715809
0.477997	0.00719932
0.478997	0.0072407
0.479997	0.00728222
0.480997	0.00732389
0.481997	0.0073657
0.482997	0.00740765
0.483997	0.00744974
0.484997	0.00749198
0.485997	0.00753437
0.486997	0.00757689
0.487997	0.00761956
0.488997	0.00766238
0.489997	0.00770534
0.490997	0.00774844
0.491997	0.00779169
0.492997	0.00783508
0.493997	0.00787862
0.494997	0.0079223
0.495997	0.00796613
0.496997	0.0080101
0.497997	0.00805422
0.498997	0.00809848
0.499997	0.00814289
0.500997	0.00818744
0.501997	0.00823215
0.502997	0.00827699
0.503997	0.00832198
0.504997	0.00836712
0.505997	0.00841241
0.506997	0.00845784
0.507997	0.00850341
0.508997	0.00854914
0.509997	0.00859501
0.510997	0.00864103
0.511997	0.00868719
0.512997	0.0087335
0.513997	0.00877996
0.514997	0.00882657
0.515997	0.00887332
0.516997	0.00892022
0.517997	0.00896727
0.518997	0.00901447
0.519997	0.00906181
0.520997	0.0091093
0.521997	0.00915694
0.522997	0.00920473
0.523997	0.00925267
0.524997	0.00930075
0.525997	0.00934898
0.526997	0.00939737
0.527997	0.0094459
0.528997	0.00949458
0.529997	0.0095434
0.530997	0.00959238
0.531997	0.00964151
0.532997	0.00969078
0.533997	0.00974021
0.534997	0.00978978
0.535997	0.0098395
0.536997	0.00988938
0.537997	0.0099394
0.538997	0.00998957
0.539997	0.0100399
0.540997	0.0100904
0.541997	0.010141
0.542997	0.0101918
0.543997	0.0102427
0.544997	0.0102938
0.545997	0.010345
0.546997	0.0103964
0.547997	0.0104479
0.548997	0.0104996
0.549996	0.0105514
0.550996	0.0106034
0.551996	0.0106555
0.552996	0.0107078
0.553996	0.0107602
0.554996	0.0108128
0.555996	0.0108655
0.556996	0.0109184
0.557996	0.0109715
0.558996	0.0110246
0.559996	0.011078
0.560996	0.0111315
0.561996	0.0111851
0.562996	0.0112389
0.563996	0.0112929
0.564996	0.011347
0.565996	0.0114012
0.566996	0.0114556
0.567996	0.0115102
0.568996	0.0115649
0.569996	0.0116198
0.570996	0.0116748
0.571996	0.01173
0.572996	0.0117853
0.573996	0.0118408
0.574996	0.0118964
0.575996	0.0119522
0.576996	0.0120081
0.577996	0.0120642
0.578996	0.0121204
0.579996	0.0121768
0.580996	0.0122334
0.581996	0.0122901
0.582996	0.0123469
0.583996	0.012404
0.584996	0.0124611
0.585996	0.0125184
0.586996	0.0125759
0.587996	0.0126335
0.588996	0.0126913
0.589996	0.0127493
0.590996	0.0128073
0.591996	0.0128656
0.592996	0.012924
0.593996	0.0129825
0.594996	0.0130413
0.595996	0.0131001
0.596996	0.0131591
0.597996	0.0132183
0.598996	0.0132776
0.599996	0.0133371
0.600996	0.0133968
0.601996	0.0134565
0.602996	0.0135165
0.603996	0.0135766
0.604996	0.0136369
0.605996	0.0136973
0.606996	0.0137578
0.607996	0.0138186
0.608996	0.0138794
0.609996	0.0139405
0.610996	0.0140017
0.611996	0.014063
0.612996	0.0141245
0.613996	0.0141862
0.614996	0.014248
0.615996	0.01431
0.616996	0.0143721
0.617996	0.0144344
0.618996	0.0144968
0.619996	0.0145594
0.620996	0.0146222
0.621996	0.0146851
0.622996	0.0147482
0.623996	0.0148114
0.624996	0.0148748
0.625996	0.0149383
0.626996	0.015002
0.627995	0.0150659
0.628995	0.0151299
0.629995	0.015194
0.630995	0.0152583
0.631995	0.0153228
0.632995	0.0153875
0.633995	0.0154523
0.634995	0.0155172
0.635995	0.0155823
0.636995	0.0156476
0.637995	0.015713
0.638995	0.0157786
0.639995	0.0158443
0.640995	0.0159102
0.641995	0.0159763
0.642995	0.0160425
0.643995	0.0161088
0.644995	0.0161754
0.645995	0.0162421
0.646995	0.0163089
0.647995	0.0163759
0.648995	0.0164431
0.649995	0.0165104
0.650995	0.0165778
0.651995	0.0166455
0.652995	0.0167133
0.653995	0.0167812
0.654995	0.0168493
0.655995	0.0169176
0.656995	0.016986
0.657995	0.0170546
0.658995	0.0171233
0.659995	0.0171922
0.660995	0.0172613
0.661995	0.0173305
0.662995	0.0173999
0.663995	0.0174694
0.664995	0.0175391
0.665995	0.017609
0.666995	0.017679
0.667995	0.0177491
0.668995	0.0178195
0.669995	0.01789
0.670995	0.0179606
0.671995	0.0180314
0.672995	0.0181024
0.673995	0.0181735
0.674995	0.0182448
0.675995	0.0183162
0.676995	0.0183878
0.677995	0.0184596
0.678995	0.0185315
0.679995	0.0186036
0.680995	0.0186758
0.681995	0.0187482
0.682995	0.0188208
0.683995	0.0188935
0.684995	0.0189664
0.685995	0.0190394
0.686995	0.0191126
0.687995	0.0191859
0.688995	0.0192595
0.689995	0.0193331
0.690995	0.019407
0.691995	0.019481
0.692995	0.0195551
0.693995	0.0196294
0.694995	0.0197039
0.695995	0.0197785
0.696995	0.0198533
0.697995	0.0199283
0.698995	0.0200034
0.699995	0.0200787
0.700995	0.0201541
0.701995	0.0202297
0.702995	0.0203054
0.703995	0.0203813
0.704994	0.0204574
0.705994	0.0205337
0.706994	0.02061
0.707994	0.0206866
0.708994	0.0207633
0.709994	0.0208402
0.710994	0.0209172
0.711994	0.0209944
0.712994	0.0210718
0.713994	0.0211493
0.714994	0.021227
0.715994	0.0213048
0.716994	0.0213828
0.717994	0.021461
0.718994	0.0215393
0.719994	0.0216178
0.720994	0.0216964
0.721994	0.0217752
0.722994	0.0218541
0.723994	0.0219333
0.724994	0.0220126
0.725994	0.022092
0.726994	0.0221716
0.727994	0.0222514
0.728994	0.0223313
0.729994	0.0224114
0.730994	0.0224916
0.731994	0.022572
0.732994	0.0226526
0.733994	0.0227333
0.734994	0.0228142
0.735994	0.0228953
0.736994	0.0229765
0.737994	0.0230578
0.738994	0.0231394
0.739994	0.0232211
0.740994	0.0233029
0.741994	0.0233849
0.742994	0.0234671
0.743994	0.0235494
0.744994	0.0236319
0.745994	0.0237146
0.746994	0.0237974
0.747994	0.0238804
0.748994	0.0239635
0.749994	0.0240469
0.750994	0.0241303
0.751994	0.0242139
0.752994	0.0242977
0.753994	0.0243817
0.754994	0.0244658
0.755994	0.0245501
0.756994	0.0246345
0.757994	0.0247191
0.758994	0.0248038
0.759994	0.0248887
0.760994	0.0249738
0.761994	0.025059
0.762994	0.0251444
0.763994	0.02523
0.764994	0.0253157
0.765994	0.0254016
0.766994	0.0254876
0.767994	0.0255739
0.768994	0.0256602
0.769994	0.0257467
0.770994	0.0258334
0.771994	0.0259203
0.772994	0.0260073
0.773994	0.0260945
0.774994	0.0261818
0.775994	0.0262693
0.776994	0.0263569
0.777994	0.0264448
0.778994	0.0265327
0.779994	0.0266209
0.780994	0.0267092
0.781994	0.0267976
0.782993	0.0268862
0.783993	0.026975
0.784993	0.027064
0.785993	0.0271531
0.786993	0.0272423
0.787993	0.0273318
0.788993	0.0274214
0.789993	0.0275111
0.790993	0.027601
0.791993	0.0276911
0.792993	0.0277813
0.793993	0.0278717
0.794993	0.0279623
0.795993	0.028053
0.796993	0.0281439
0.797993	0.0282349
0.798993	0.0283261
0.799993	0.0284175
0.800993	0.028509
0.801993	0.0286007
0.802993	0.0286925
0.803993	0.0287845
0.804993	0.0288767
0.805993	0.028969
0.806993	0.0290615
0.807993	0.0291542
0.808993	0.029247
0.809993	0.02934
0.810993	0.0294331
0.811993	0.0295264
0.812993	0.0296199
0.813993	0.0297135
0.814993	0.0298072
0.815993	0.0299012
0.816993	0.0299953
0.817993	0.0300896
0.818993	0.030184
0.819993	0.0302786
0.820993	0.0303733
0.821993	0.0304682
0.822993	0.0305633
0.823993	0.0306585
0.824993	0.0307539
0.825993	0.0308494
0.826993	0.0309452
0.827993	0.031041
0.828993	0.0311371
0.829993	0.0312333
0.830993	0.0313296
0.831993	0.0314261
0.832993	0.0315228
0.833993	0.0316196
0.834993	0.0317166
0.835993	0.0318138
0.836993	0.0319111
0.837993	0.0320086
0.838993	0.0321063
0.839993	0.0322041
0.840993	0.032302
0.841993	0.0324001
0.842993	0.0324984
0.843993	0.0325969
0.844993	0.0326955
0.845993	0.0327942
0.846993	0.0328932
0.847993	0.0329923
0.848993	0.0330915
0.849993	0.0331909
0.850993	0.0332905
0.851993	0.0333902
0.852993	0.0334901
0.853993	0.0335902
0.854993	0.0336904
0.855993	0.0337907
0.856993	0.0338913
0.857993	0.033992
0.858993	0.0340928
0.859993	0.0341938
0.860992	0.034295
0.861992	0.0343963
0.862992	0.0344978
0.863992	0.0345995
0.864992	0.0347013
0.865992	0.0348033
0.866992	0.0349054
0.867992	0.0350077
0.868992	0.0351102
0.869992	0.0352128
0.870992	0.0353156
0.871992	0.0354185
0.872992	0.0355216
0.873992	0.0356249
0.874992	0.0357283
0.875992	0.0358319
0.876992	0.0359356
0.877992	0.0360395
0.878992	0.0361435
0.879992	0.0362478
0.880992	0.0363521
0.881992	0.0364567
0.882992	0.0365614
0.883992	0.0366662
0.884992	0.0367712
0.885992	0.0368764
0.886992	0.0369817
0.887992	0.0370872
0.888992	0.0371929
0.889992	0.0372987
0.890992	0.0374047
0.891992	0.0375108
0.892992	0.0376171
0.893992	0.0377235
0.894992	0.0378301
0.895992	0.0379369
0.896992	0.0380438
0.897992	0.0381509
0.898992	0.0382582
0.899992	0.0383656
0.900992	0.0384732
0.901992	0.0385809
0.902992	0.0386888
0.903992	0.0387968
0.904992	0.038905
0.905992	0.0390134
0.906992	0.0391219
0.907992	0.0392306
0.908992	0.0393394
0.909992	0.0394484
0.910992	0.0395576
0.911992	0.0396669
0.912992	0.0397763
0.913992	0.039886
0.914992	0.0399958
0.915992	0.0401057
0.916992	0.0402158
0.917992	0.0403261
0.918992	0.0404365
0.919992	0.0405471
0.920992	0.0406578
0.921992	0.0407687
0.922992	0.0408798
0.923992	0.040991
0.924992	0.0411024
0.925992	0.0412139
0.926992	0.0413256
0.927992	0.0414375
0.928992	0.0415495
0.929992	0.0416616
0.930992	0.041774
0.931992	0.0418865
0.932992	0.0419991
0.933992	0.0421119
0.934992	0.0422249
0.935992	0.042338
0.936992	0.0424512
0.937991	0.0425647
0.938991	0.0426783
0.939991	0.042792
0.940991	0.0429059
0.941991	0.04302
0.942991	0.0431342
0.943991	0.0432486
0.944991	0.0433631
0.945991	0.0434778
0.946991	0.0435926
0.947991	0.0437076
0.948991	0.0438228
0.949991	0.0439381
0.950991	0.0440536
0.951991	0.0441692
0.952991	0.044285
0.953991	0.044401
0.954991	0.0445171
0.955991	0.0446333
0.956991	0.0447498
0.957991	0.0448663
0.958991	0.0449831
0.959991	0.0451
0.960991	0.045217
0.961991	0.0453342
0.962991	0.0454516
0.963991	0.0455691
0.964991	0.0456868
0.965991	0.0458046
0.966991	0.0459226
0.967991	0.0460407
0.968991	0.046159
0.969991	0.0462775
0.970991	0.0463961
0.971991	0.0465149
0.972991	0.0466338
0.973991	0.0467529
0.974991	0.0468721
0.975991	0.0469915
0.976991	0.0471111
0.977991	0.0472308
0.978991	0.0473506
0.979991	0.0474706
0.980991	0.0475908
0.981991	0.0477111
0.982991	0.0478316
0.983991	0.0479523
0.984991	0.0480731
0.985991	0.048194
0.986991	0.0483151
0.987991	0.0484364
0.988991	0.0485578
0.989991	0.0486794
0.990991	0.0488011
0.991991	0.048923
0.992991	0.049045
0.993991	0.0491672
0.994991	0.0492896
0.995991	0.0494121
0.996991	0.0495347
0.997991	0.0496575
0.998991	0.0497805
0.999991	0.0499036
1.00099	0.0500269
1.00199	0.0501503
1.00299	0.0502739
1.00399	0.0503977
1.00499	0.0505216
1.00599	0.0506456
1.00699	0.0507698
1.00799	0.0508942
1.00899	0.0510187
1.00999	0.0511433
1.01099	0.0512682
1.01199	0.0513931
1.01299	0.0515183
1.01399	0.0516435
1.01499	0.051769
1.01599	0.0518946
1.01699	0.0520203
1.01799	0.0521462
1.01899	0.0522723
1.01999	0.0523985
1.02099	0.0525248
1.02199	0.0526513
1.02299	0.052778
1.02399	0.0529048
1.02499	0.0530318
1.02599	0.0531589
1.02699	0.0532862
1.02799	0.0534136
1.02899	0.0535412
1.02999	0.053669
1.03099	0.0537968
1.03199	0.0539249
1.03299	0.0540531
1.03399	0.0541814
1.03499	0.0543099
1.03599	0.0544386
1.03699	0.0545674
1.03799	0.0546963
1.03899	0.0548255
1.03999	0.0549547
1.04099	0.0550841
1.04199	0.0552137
1.04299	0.0553434
1.04399	0.0554733
1.04499	0.0556033
1.04599	0.0557335
1.04699	0.0558638
1.04799	0.0559943
1.04899	0.0561249
1.04999	0.0562557
1.05099	0.0563867
1.05199	0.0565178
1.05299	0.056649
1.05399	0.0567804
1.05499	0.0569119
1.05599	0.0570436
1.05699	0.0571755
1.05799	0.0573075
1.05899	0.0574396
1.05999	0.0575719
1.06099	0.0577044
1.06199	0.057837
1.06299	0.0579697
1.06399	0.0581026
1.06499	0.0582357
1.06599	0.0583689
1.06699	0.0585022
1.06799	0.0586357
1.06899	0.0587694
1.06999	0.0589032
1.07099	0.0590371
1.07199	0.0591712
1.07299	0.0593055
1.07399	0.0594399
1.07499	0.0595745
1.07599	0.0597092
1.07699	0.059844
1.07799	0.059979
1.07899	0.0601142
1.07999	0.0602495
1.08099	0.060385
1.08199	0.0605206
1.08299	0.0606563
1.08399	0.0607922
1.08499	0.0609283
1.08599	0.0610645
1.08699	0.0612008
1.08799	0.0613373
1.08899	0.061474
1.08999	0.0616108
1.09099	0.0617477
1.092	0.0618848
1.093	0.0620221
1.094	0.0621595
1.095	0.062297
1.096	0.0624347
1.097	0.0625725
1.098	0.0627105
1.099	0.0628486
1.1	0.0629869
1.101	0.0631254
1.102	0.0632639
1.103	0.0634027
1.104	0.0635415
1.105	0.0636806
1.106	0.0638197
1.107	0.0639591
1.108	0.0640985
1.109	0.0642381
1.11	0.0643779
1.111	0.0645178
1.112	0.0646579
1.113	0.0647981
1.114	0.0649384
1.115	0.0650789
1.116	0.0652196
1.117	0.0653604
1.118	0.0655013
1.119	0.0656424
1.12	0.0657836
1.121	0.065925
1.122	0.0660666
1.123	0.0662082
1.124	0.0663501
1.125	0.066492
1.126	0.0666341
1.127	0.0667764
1.128	0.0669188
1.129	0.0670613
1.13	0.0672041
1.131	0.0673469
1.132	0.0674899
1.133	0.067633
1.134	0.0677763
1.135	0.0679197
1.136	0.0680633
1.137	0.068207
1.138	0.0683509
1.139	0.0684949
1.14	0.068639
1.141	0.0687834
1.142	0.0689278
1.143	0.0690724
1.144	0.0692171
1.145	0.069362
1.146	0.069507
1.147	0.0696522
1.148	0.0697975
1.149	0.069943
1.15	0.0700886
1.151	0.0702343
1.152	0.0703802
1.153	0.0705262
1.154	0.0706724
1.155	0.0708187
1.156	0.0709652
1.157	0.0711118
1.158	0.0712586
1.159	0.0714055
1.16	0.0715525
1.161	0.0716997
1.162	0.071847
1.163	0.0719945
1.164	0.0721421
1.165	0.0722899
1.166	0.0724378
1.167	0.0725858
1.168	0.072734
1.169	0.0728823
1.17	0.0730308
1.171	0.0731794
1.172	0.0733282
1.173	0.0734771
1.174	0.0736261
1.175	0.0737753
1.176	0.0739247
1.177	0.0740741
1.178	0.0742237
1.179	0.0743735
1.18	0.0745234
1.181	0.0746734
1.182	0.0748236
1.183	0.0749739
1.184	0.0751244
1.185	0.075275
1.186	0.0754258
1.187	0.0755767
1.188	0.0757277
1.189	0.0758789
1.19	0.0760302
1.191	0.0761816
1.192	0.0763332
1.193	0.076485
1.194	0.0766368
1.195	0.0767889
1.196	0.076941
1.197	0.0770933
1.198	0.0772457
1.199	0.0773983
1.2	0.0775511
1.201	0.0777039
1.202	0.0778569
1.203	0.0780101
1.204	0.0781633
1.205	0.0783168
1.206	0.0784703
1.207	0.078624
1.208	0.0787778
1.209	0.0789318
1.21	0.0790859
1.211	0.0792402
1.212	0.0793946
1.213	0.0795491
1.214	0.0797038
1.215	0.0798586
1.216	0.0800136
1.217	0.0801687
1.218	0.0803239
1.219	0.0804793
1.22	0.0806348
1.221	0.0807904
1.222	0.0809462
1.223	0.0811021
1.224	0.0812582
1.225	0.0814144
1.226	0.0815707
1.227	0.0817272
1.228	0.0818838
1.229	0.0820406
1.23	0.0821975
1.231	0.0823545
1.232	0.0825116
1.233	0.0826689
1.234	0.0828264
1.235	0.082984
1.236	0.0831417
1.237	0.0832995
1.238	0.0834575
1.239	0.0836156
1.24	0.0837739
1.241	0.0839323
1.242	0.0840908
1.243	0.0842495
1.244	0.0844083
1.245	0.0845672
1.246	0.0847263
1.247	0.0848855
1.248	0.0850449
1.249	0.0852044
1.25	0.085364
1.251	0.0855237
1.252	0.0856836
1.253	0.0858437
1.254	0.0860038
1.255	0.0861641
1.256	0.0863246
1.257	0.0864851
1.258	0.0866459
1.259	0.0868067
1.26	0.0869677
1.261	0.0871288
1.262	0.08729
1.263	0.0874514
1.264	0.0876129
1.265	0.0877746
1.266	0.0879364
1.267	0.0880983
1.268	0.0882603
1.269	0.0884225
1.27	0.0885848
1.271	0.0887473
1.272	0.0889099
1.273	0.0890726
1.274	0.0892354
1.275	0.0893984
1.276	0.0895616
1.277	0.0897248
1.278	0.0898882
1.279	0.0900517
1.28	0.0902154
1.281	0.0903792
1.282	0.0905431
1.283	0.0907071
1.284	0.0908713
1.285	0.0910357
1.286	0.0912001
1.287	0.0913647
1.288	0.0915294
1.289	0.0916943
1.29	0.0918592
1.291	0.0920244
1.292	0.0921896
1.293	0.092355
1.294	0.0925205
1.295	0.0926861
1.296	0.0928519
1.297	0.0930178
1.298	0.0931838
1.299	0.09335
1.3	0.0935163
1.301	0.0936827
1.302	0.0938493
1.303	0.094016
1.304	0.0941828
1.305	0.0943498
1.30601	0.0945169
1.30701	0.0946841
1.30801	0.0948514
